out_time,type,f_size,f_color,c_time,pool,user_id,dm_id,comment
806.22200,1,25,16777215,1707897455,0,8dfb411b,1516712805347203328,手机发布会也是这个节奏
3895.36700,1,25,16777215,1707895952,0,e16c1adf,1516700193905753088,3年？ 10年了
1975.40100,1,25,16777215,1707894429,0,e16c1adf,1516687413936653056,还想根本解决？ 低温是客观事实你怎么根本解决？ 改变自然环境吗？
1278.01500,1,25,16777215,1707893485,0,e16c1adf,1516679497238535168,一听到整合就触发某些人关键词了
888.49000,1,25,16777215,1707892917,0,e16c1adf,1516674737424622080,有可比性？ 
752.53000,1,25,16777215,1707892756,0,e16c1adf,1516673379552225536,有视频可以去看 无知就不要无畏了
2342.65900,1,25,16777215,1707790828,0,96,1515818352352889856,向工业底层接近
3721.62800,1,25,16777215,1707742854,0,ea0ff7ed,1515415911728099840,瑙司机
1099.35100,1,25,16777215,1707739854,0,fde4c8e9,1515390746759298560,这么快转速意味着加速快吗
1049.58000,1,25,16777215,1707739804,0,fde4c8e9,1515390329023691264,我草这个真的假的
410.42800,1,25,16777215,1707739532,0,ea0ff7ed,1515388049167610112,相信自己   一晚无钱
643.49000,1,25,16777215,1707739398,0,fde4c8e9,1515386922283981312,乐死我了
1085.66100,1,25,16777215,1707662924,0,589e3e67,1514745412991406336,牛批
842.34300,1,25,16777215,1707662813,0,589e3e67,1514744481486846720,技术才是企业立命之本
57.62000,1,25,16777215,1707567299,0,e7286850,1513943250699208960,戴尔确实没啥核心技术，华硕有主板技术和bios设计吧
10733.96900,1,25,16777215,1707455906,0,d9073e22,1513008820132086272,泪目
2050.03300,1,25,16777215,1707431982,0,d1fd6ba1,1512808134731668224,小米汽车现在给我的感觉就是什么都要做到极限就总感觉有点不安全
5813.86300,1,25,16777215,1707423767,0,5dbdb02d,1512739218424949248,你不买就不用担心了
5451.16300,1,25,16777215,1707423363,0,5dbdb02d,1512735826365497088,你那么懂咋没去设计呢？键盘侠
1319.56300,1,25,16777215,1707419191,0,5dbdb02d,1512700828706845952,自以为是的，你能想到的问题人家想不到吗？一群小丑
337.24800,1,25,16777215,1707220589,0,e5e7c4c,1511034835765104896,没人吗
7778.67800,1,25,16777215,1707204554,0,de119846,1510900327120325888,要不是我在北方，想买一辆小米电车
6185.39500,1,25,16777215,1707147608,0,7415b9e6,1510422631957123840,期待su3
3459.93900,1,25,16777215,1707144339,0,7415b9e6,1510395207844332288,交停车费这种没技术含量的，就没必要说了。
2272.13900,1,25,16777215,1707143151,0,7415b9e6,1510385244669671936,为将来低端产品准备的
2037.65100,1,25,16777215,1707123722,0,5b3dd978,1510222262606166784,电车电池都会有一个衰退期，这个电池的最多充电多少次，电池容量不会下降明显
9055.00000,1,25,16777215,1707106279,0,6b4aac1c,1510075937566386432,薄利多销吧
0.00000,1,25,16777215,1707100077,0,6b4aac1c,1510023905791114752,感觉应该很贵
0.00000,1,25,16777215,1707096857,0,6b4aac1c,1509996899229465344,四驱车的马达
0.00000,1,25,16777215,1707096766,0,6b4aac1c,1509996131327733248,我现在都在用红米手机
49.45000,1,25,16777215,1707058793,0,867508bd,1509677598198880256,auok？
10742.24200,1,25,16777215,1706969765,0,d013681f,1508930775553664256,真牛呀
7935.02100,1,25,16777215,1706934827,0,5f04bde6,1508637692186276352,去蔚来看着我还以为有打开前机盖，销售直接给我板着脸，心里想着三十几万的车没前备箱，这车还买来干嘛（当时还不懂）哈哈哈，
366.30900,1,25,16777215,1706881130,0,b628f1c0,1508187250670990848,时间会证明雷总终将胜利
9059.50300,1,25,16777215,1706873346,0,1e6fac47,1508121953763135232,寿命呢
8763.22200,1,25,16777215,1706873109,0,1e6fac47,1508119965520560896,新一届豪车杀手
8540.54300,1,25,16777215,1706872931,0,1e6fac47,1508118471056127232,不会低于50万
993.73700,1,25,16777215,1706868468,0,1e6fac47,1508081029888804864,塞了多少米
743.78600,1,25,16777215,1706868268,0,1e6fac47,1508079352393606144,PPT卖车
812.42200,1,25,16777215,1706834073,0,35287cef,1507792506459704576,加钱
282.51700,1,25,16777215,1706833681,0,35287cef,1507789215566790144,不找一个对标就不会了是吧
9154.98000,1,25,16777215,1706801593,0,1fa11fef,1507520045805440256,对标沃尔沃的安全才够
6946.14500,1,25,16777215,1706797026,0,8b6fbc33,1507481732104946176,海湾男
733.00500,1,25,16777215,1706782429,0,656ece8b,1507359281991788032,遥遥领先
1376.41800,1,25,16777215,1706771495,0,16de7445,1507267560801281024,大众（车企）：我谢谢你
3817.69100,1,25,16777215,1706769302,0,ad429899,1507249172183543808,太好了
1613.95000,1,25,16777215,1706767068,0,ad429899,1507230431622507264,一定买雷总，你造车我放心
1551.31000,1,25,16777215,1706766983,0,ad429899,1507229713540660992, 太卷了，太卷了
715.81700,1,25,16777215,1706707378,0,da5f0ec8,1506729708589887488,被友商黑馋了
714.19700,1,25,16777215,1706707370,0,da5f0ec8,1506729641296232704,ppt
6656.42500,1,25,16777215,1706690318,0,7480260,1506586602452004608,0.195 是不带激光雷达的风阻
6647.09800,1,25,16777215,1706690298,0,7480260,1506586437750028544,哈哈，有激光雷达就是 0.205了，你当雷军傻吗
6602.76500,1,25,16777215,1706690238,0,7480260,1506585934307789312,这个颜色才是保时捷！
6585.05400,1,25,16777215,1706690212,0,7480260,1506585715104928768,如果你真的那么在意风阻，等小米下一量吧，用流媒体后视镜了
6042.71800,1,25,16777215,1706689722,0,7480260,1506581603303040256,要是中文按键就更好了
8776.84400,1,25,16777215,1706689429,0,a967e7e8,1506579141515111680,《解藕》
5020.18500,1,25,16777215,1706688855,0,7480260,1506574329364942080,我想要隐藏门把手！雷总！
10473.80800,1,25,16777215,1706688274,0,7480260,1506569455550218496,雷总…搞太贵了米粉想支持也无能为力啊
10067.38000,1,25,16777215,1706687849,0,7480260,1506565892732319744,舞台旋转啊，看不到么
4002.06600,1,25,16777215,1706683508,0,d285279b,1506529476870339328,抬显啊
10121.15700,1,25,16777215,1706679326,0,8d4c4817,1506494394050817280,应该在27、8万上下
1640.49700,1,25,16777215,1706678543,0,e593b3bd,1506487826156458752,也就是说以后汽车可以通过这个泄压阀起飞了???
3698.20400,1,25,16777215,1706642389,0,ed64987,1506184547585388800,说真的这个技术很厉害，但是大部分人都不懂
3607.60000,1,25,16777215,1706642275,0,ed64987,1506183592357940480,特斯拉去年23年8月的时候就在测试了，就是不知道现在是什么个情况
7601.76900,1,25,16777215,1706544313,0,2c1740e8,1505361821501156096,众筹30万给我买一辆，借你们一人开一个月
5482.99300,1,25,16777215,1706542365,0,2c1740e8,1505345479134035968,米饭s
3265.73100,1,25,16777215,1706531668,0,d5ac109c,1505255749809449984,手这样放是为了避免违反法律法规，不懂就虚心点
6416.84200,1,25,16777215,1706503611,0,9f51ea84,1505020390089828864,哇   这也太6了
5441.73500,1,25,16777215,1706502340,0,9f51ea84,1505009731549696768,说反了吧这里
7061.99700,1,25,16777215,1706461356,0,c82677c6,1504665931664983040,好看
4759.46600,1,25,16777215,1706454537,0,1b19835d,1504608724470520576,格局打开了
4217.48900,1,25,16777215,1706435721,0,d2681331,1504450891997132800,不看个广告再启动？
748.34700,1,25,16777215,1706427455,0,c1d8d18d,1504381548248860416,一个产品有多个第一真的很了不起，但是这个第一不知加了多少限制词
528.77100,1,25,16777215,1706427309,0,c1d8d18d,1504380319066074624,现在这个时代，电机是主要问题吗？
9135.46200,1,25,16777215,1706394316,0,7480260,1504103557136493056,实际不行，冬季打折，充电速率不够
9093.10900,1,25,16777215,1706394240,0,7480260,1504102921632056576,800的一半是400，你这ppt…500那么远
1916.57500,1,25,16777215,1706386554,0,7480260,1504038446178839296,就是打六七折的意思
1567.53300,1,25,16777215,1706386194,0,7480260,1504035426522969856,船早有了，多看看新闻
1319.45100,1,25,16777215,1706385907,0,7480260,1504033014932409600,行业ctb没有？就你一家？
312.23700,5,25,15138834,1706376387,0,d4c0df35,1503953157322326272,掘墓car
10752.93900,1,25,16777215,1706368650,0,ca913ba3,1503888258948741376,回来二刷，确实是好车，不知道啥时候能买的起
10265.47600,1,25,16777215,1706368402,0,ca913ba3,1503886171561011200,李田原感觉大部分视频都能看到他
10147.35700,1,25,16777215,1706368332,0,ca913ba3,1503885590918423296,开始煽情
10120.49800,1,25,16777215,1706368308,0,ca913ba3,1503885386882451712,想知道是什么群体买这种车，确实有点买不起
10065.06400,1,25,16777215,1706368242,0,ca913ba3,1503884836346510848,旋转是怎么做到的
10037.27200,1,25,16777215,1706368214,0,ca913ba3,1503884598554622208,居然是无人驾驶上台
9134.87100,1,25,16777215,1706368025,0,ca913ba3,1503883010246931712,自行车吗
9099.83100,1,25,16777215,1706367970,0,ca913ba3,1503882555064490752,续航其实不太重要吧
9094.07100,1,25,16777215,1706367954,0,ca913ba3,1503882415175725312,为啥是繁体驰
9052.54600,1,25,16777215,1706367862,0,ca913ba3,1503881645277778432,19万9也被否了
8984.08300,1,25,16777215,1706367796,0,ca913ba3,1503881092191905536,ps啥单位？匹吗
8744.07000,1,25,16777215,1706367630,0,ca913ba3,1503879703071836160,锥桶是啥
8706.37000,1,25,16777215,1706367579,0,ca913ba3,1503879275378408704,奔驰弹射起步
8680.79100,1,25,16777215,1706367542,0,ca913ba3,1503878961116226816,氮气加速
8603.79100,1,25,16777215,1706367421,0,ca913ba3,1503877942420433920,0-400是直线距离呀
8532.14000,1,25,16777215,1706367277,0,ca913ba3,1503876741456852224,但别人是内燃机呀，而且也很贵
8505.26000,1,25,16777215,1706367234,0,ca913ba3,1503876377533806336,好快
8465.86000,1,25,16777215,1706367190,0,ca913ba3,1503876006916974848,Taycan
8463.26000,1,25,16777215,1706367175,0,ca913ba3,1503875885835658752,对标保时捷是吧
8448.46000,1,25,16777215,1706367146,0,ca913ba3,1503875637558222336,好快！我的秦要7.9秒
7200.84600,1,25,16777215,1706366620,0,ca913ba3,1503871224797956608,技术发布会刷手机，放图片都来看了
7175.37200,1,25,16777215,1706366580,0,ca913ba3,1503870887299290880,所以颜色加钱吗？
7149.06300,1,25,16777215,1706366552,0,ca913ba3,1503870653533959680,啊？
6709.47400,1,25,16777215,1706366340,0,ca913ba3,1503868877329708032,乔和马
6254.49400,1,25,16777215,1706366053,0,ca913ba3,1503866467920162560,卖米买米是吧
5652.86600,1,25,16777215,1706365722,0,ca913ba3,1503863693002446336,7系为啥要比个9的手势
5282.91200,1,25,16777215,1706365479,0,ca913ba3,1503861658077083648,哈哈，能飞吗
3990.35100,1,25,16777215,1706364472,0,ca913ba3,1503853206294459904,怎么有五屏了？
3874.61200,1,25,16777215,1706364222,0,ca913ba3,1503851110148906752,专业对口
3654.91500,1,25,16777215,1706364116,0,ca913ba3,1503850221912911104,明明是2.1m宽嘛
3587.28700,1,25,16777215,1706364007,0,ca913ba3,1503849306816706816,就是两边各留五公分呗，总宽度应该是2.1m了
1458.03400,1,25,16777215,1706362418,0,ca913ba3,1503835978056790528,可能是散电池的热，隔外面的火
1119.47400,1,25,16777215,1706362063,0,ca913ba3,1503832999832085248,电机比发动机容易很多吗？
1090.71400,1,25,16777215,1706362014,0,ca913ba3,1503832587221710080,再快可能转子要毁了
995.25400,1,25,16777215,1706361906,0,ca913ba3,1503831683987027200,纸包
545.07500,1,25,16777215,1706361452,0,ca913ba3,1503827873226908416,哈哈，还真就多了一千
507.87500,1,25,16777215,1706361407,0,ca913ba3,1503827493382368256,一万一，头文字d是吧
4628.50600,1,25,16777215,1706358308,0,a5e2a82a,1503801498881053184,车坐不开
4365.29200,1,25,16777215,1706283804,0,2a97b4b6,1503176511522845952,原神？
2101.12600,1,25,16777215,1706279958,0,f8e5af37,1503144250966174464,抓到三个看手机的
10056.95200,1,25,16777215,1706278085,0,35293ab1,1503128544186836992,不错
705.58400,1,25,16777215,1706264268,0,5b809070,1503012635862707712,无脑卷
6007.28300,1,25,16777215,1706244490,0,af5a8729,1502846726804285952,小作文开始了
5886.18500,1,25,16777215,1706244405,0,af5a8729,1502846011910257664,都是以后宝马的滑铁卢车型设计
6695.76500,1,25,16777215,1706242989,0,ba3501ea,1502834137886087936,增减
6093.43200,1,25,16777215,1706203487,0,a818a792,1502502770924773120,这踏马不是taycan？
9796.56100,1,25,16777215,1706176764,0,2e21a38e,1502278602530889216,30W+
1776.62300,5,25,9033215,1706159831,0,358721df,1502136555480088576,直播的时候看到这里雷总讲压缩机原理，差点被笑死
9528.34300,1,25,16777215,1706155204,0,76f050ce,1502097740619111168,提误触发率好评，之前某家都快把AEB的关键指标吹成最高可触发时速了
10656.03200,1,25,16777215,1706123494,0,5bc272ac,1501831738916142336,我看到了当年乔布斯发布4s时的影子
10755.82200,1,25,16777215,1706118920,0,934cb7ab,1501793371445140992,打卡打卡
10556.94800,1,25,16777215,1706118804,0,934cb7ab,1501792395145286400,我居然看完整个发布会，好喜欢，没钱买啊
1866.99500,1,25,16777215,1706108427,0,d183a753,1501705348388790528,零下30度已经冻洗了
50.67200,1,25,16777215,1706106601,0,d183a753,1501690026545919744,aiyoukou
4749.38800,1,25,16777215,1706099291,0,ad31f34a,1501628709168635648,格局
6043.05700,1,25,16777215,1706098201,0,a3a534f0,1501619566441312768,真不错
9795.50600,1,25,16777215,1706029064,0,c24e02ff,1501039601765554944,有点贵，那门槛都得25了
9554.22300,1,25,16777215,1706028117,0,94590724,1501031658844283392,预判了别人的预判
3797.06800,1,25,16777215,1706023541,0,1f5c9c50,1500993269319240192,这车不能撞，撞了维修费上天
3527.58700,1,25,16777215,1706023038,0,94590724,1500989053414642688,就差汽车会说话了
3521.97700,1,25,16777215,1706023004,0,94590724,1500988770374155008,电影变成现实
3294.70600,1,25,16777215,1706019580,0,57c63ff0,1500960044986964224,他的手累不累
10112.91000,1,25,16777215,1706017175,0,634a6f28,1500939872440003328,二十万以下我必买 超过那雷总对不起了 没钱
817.79500,1,25,16777215,1706012620,0,34acb01f,1500901656500576512,新电机就是硅钢片外用激光缠绕碳纤维
5049.44200,1,25,16777215,1706005548,0,361f43b2,1500842338237402368,雷总憋尿了这是
736.40100,1,25,16777215,1705979799,0,5b92284d,1500626339701871360,不愧是雷布斯
629.18700,1,25,16777215,1705975060,0,af4bb0b5,1500586587229271296,二十年前的奥迪原子裂变马达已经达到了十万转
1795.75000,1,25,16777215,1705972370,0,8ddc7871,1500564017519908352,就是空调
3500.17200,1,25,16777215,1705959668,0,1e727342,1500457467769971200,我靠，这功能我只在赛博朋克2077上见过
7030.66600,1,25,8700107,1705938593,0,e20c8e02,1500280675968804352,手持小米10国风雅灰
6968.08100,1,25,8700107,1705938473,0,e20c8e02,1500279671332630784,刚好看
3474.97600,1,25,16777215,1705936749,0,568dd7ae,1500265204054035968,啊？这就是叫什么照进现实吗？
3702.31100,1,25,16777215,1705934671,0,35da7024,1500247771796795904,像极了老师问我们的时候
3917.13500,1,25,16777215,1705920760,0,ba781ee6,1500131078634304256,.
7628.36500,1,25,16777215,1705865803,0,a18a61d0,1499670065619378432,心动了，但买不起，难受
3709.91200,1,25,16777215,1705852429,0,8651d9f4,1499557881064813056,你要是说这个是在讲课的话，那我可要睡觉了
1647.73200,1,25,16777215,1705841372,0,53a1ac1b,1499465123520217344,一个个在说起飞的，你们难道是更喜欢火化？
1878.36900,1,25,16777215,1705836254,0,58140249,1499422198207932672,代价是什么呢
9871.78000,1,25,16777215,1705834445,0,fcb1a98,1499407023325165056,哈哈哈哈，尬住了，
6380.44000,1,25,16777215,1705829185,0,fcb1a98,1499362896839285504,前面那个。。三体里的叫水滴谢谢。。别老瞎串台，没意思
5460.14200,1,25,16777215,1705828599,0,fcb1a98,1499357978875481856,你说三个小时你也累，台下的人都很多不认真听，台上还要保持自己状态，你上去试试就知道
5745.10700,1,25,16777215,1705821736,0,15c77d98,1499300411566342400,杀马特时代的眼泪
3864.09000,1,25,16777215,1705820297,0,15c77d98,1499288336291179264,专业对口
4358.69000,1,25,16777215,1705805013,0,11c2203a,1499160127784275968,！！！
4126.67900,1,25,16777215,1705804738,0,11c2203a,1499157817813240064,哇！
3522.05800,1,25,16777215,1705804133,0,11c2203a,1499152746018900992,好想拥有
3433.17800,1,25,16777215,1705804043,0,11c2203a,1499151988435218432,大号遥控车
2632.65900,1,25,16777215,1705803214,0,11c2203a,1499145036066104064,不懂，但是看起来好厉害
1557.05100,1,25,16777215,1705802113,0,11c2203a,1499135802649712384,卷死了，雷总加油
723.54800,1,25,16777215,1705801257,0,11c2203a,1499128619711525120,雷总 牛逼
355.00100,1,25,16777215,1705794857,0,7b1ddf6d,1499074926907681792,经典 手机时候就对标苹果 汽车就对标特斯拉和保时捷
8062.93000,1,25,16777215,1705775969,0,173a3e85,1498916490806788096,了解了解
4745.08900,1,25,16777215,1705774800,0,173a3e85,1498906683450320896,牛逼
4524.05200,1,25,16777215,1705774669,0,173a3e85,1498905579207571712,牛逼
3865.37100,1,25,16777215,1705774232,0,173a3e85,1498901914551623936,商K
3457.85400,1,25,16777215,1705765070,0,a9d0c3ad,1498825057848531712,对面那个司机吓坏了吧
1800.07300,1,25,16777215,1705760283,0,1102e7ef,1498784907411964928,不就小米空调么
1360.01400,1,25,16777215,1705757049,0,ad57aebe,1498757771347321856,最高不等于量产
7498.63700,1,25,16777215,1705753771,0,fcc974fc,1498730274857794816,这简直就是本世纪最先进的发明！
6878.23400,1,25,16777215,1705753486,0,fcc974fc,1498727881797604864,哈哈哈哈哈确实
3505.42000,1,25,16777215,1705751864,0,fcc974fc,1498714282790132224,牛批
3364.93300,1,25,16777215,1705751724,0,fcc974fc,1498713104408865024,确实牛批
1370.12400,1,25,16777215,1705750059,0,fcc974fc,1498699134901863424,大众：不装了是吧？指名道姓了是吧？
8802.16700,1,25,16777215,1705736978,0,40ddf4e9,1498589405970040576,哈哈哈哈哈笑死了 这下子不会刹车失灵了
9113.80800,1,25,16707842,1705725753,0,ae494540,1498495248518009600,这个充电速度离谱
8992.40400,1,25,16707842,1705725592,0,ae494540,1498493890452274176,：这tm纯粹是来捣乱的
5187.70800,1,25,16707842,1705720624,0,ae494540,1498452222424697088,星期五代替了贾维斯。又或者说是结合体
4725.03600,1,25,16707842,1705720348,0,ae494540,1498449901590412800,确实牛
3869.37000,1,25,16707842,1705719433,0,ae494540,1498442231399557120,《专业领域》
370.17900,1,25,16777215,1705687823,0,c80bb3f0,1498177060965836544,一年400万销量才行
7559.26800,1,25,16777215,1705685158,0,1900109,1498154705401234176,定价29.9万起步了
669.94500,1,25,16777215,1705678449,0,a55f7e46,1498098428134440448,之一？一百分之一也是之一。就看你能把强大的门槛降低到什么拉垮的地步了
8337.30200,1,25,16776960,1705676159,0,b19fa65,1498079219303998208,他看不出来外形像谁？
5799.79800,1,25,16777215,1705673447,0,b19fa65,1498056470095644416,电池包能坚持10年吗？
6356.77500,5,25,15138834,1705673034,0,6838635e,1498053005885401856,特斯拉
3893.25700,1,25,16777215,1705671205,0,b19fa65,1498037661594748416,实际上就3年左右平板
2482.22000,1,25,16777215,1705665098,0,37f166c1,1497986429933091328,这一套PPT起码撬动100亿资金投资进来
913.14600,1,25,16777215,1705654377,0,1c190bcf,1497896503031812096,这是真的牛逼
4747.01700,1,25,16777215,1705653686,0,1000ccc5,1497890701881898496,格局！
6395.11000,1,25,16777215,1705652429,0,8c36d294,1497880161083751424,毕竟武大理工科出身
5500.21900,1,25,16777215,1705651993,0,8c36d294,1497876504833504512,这么一说，感觉价格不低
5472.17900,1,25,16777215,1705651953,0,8c36d294,1497876164557948416,就等suv了
4752.08500,1,25,16777215,1705651747,0,8c36d294,1497874439172602112,格局打开
4303.82600,1,25,16777215,1705651351,0,8c36d294,1497871117829107456,这个不利于安全哈哈
4265.58600,1,25,16777215,1705651300,0,8c36d294,1497870684205279232,华为汽车外包的吧
2413.78800,1,25,16777215,1705650665,0,8c36d294,1497865361172081152,觉得起步价至少29.9了
829.23300,1,25,16777215,1705649402,0,8c36d294,1497854769295942400,雷军还是很务实的
368.45900,1,25,16777215,1705649126,0,8c36d294,1497852454266763776,手机实现了，大家没必要嘲笑
3573.16500,1,25,16777215,1705644204,0,c04b69f9,1497811164288447232,牛逼
9035.31400,1,25,16777215,1705644195,0,4ccc6a81,1497811088060789504,什么时候出红米汽车
3499.08500,1,25,16777215,1705644127,0,c04b69f9,1497810520026328320,牛逼
3361.51500,1,25,16777215,1705644021,0,c04b69f9,1497809622797678848,牛逼
5522.42400,1,25,16777215,1705641752,0,4ccc6a81,1497790595102603776,雷总说我是时代精英 笑
9992.98300,1,25,16777215,1705597550,0,adb57fe8,1497419801365389824,BGM: chasing horizons
6618.27900,5,25,9033215,1705581090,0,90a179ef,1497281721681698304,激光雷达呢？！当然如果大家都这么测就算了
9844.42800,1,25,16777215,1705580014,0,2ef29200,1497272699859668224,梦幻联动
9547.10800,1,25,16777215,1705579713,0,2ef29200,1497270169645726464,你真是顶级理解
9251.70800,1,25,16777215,1705579409,0,2ef29200,1497267622050333184,牛逼牛逼，潜艇用钢
6356.74800,5,25,41194,1705578045,0,90a179ef,1497256176097042432,水滴 ! 是水滴 !
6526.29300,1,25,16777215,1705577320,0,13c0e0b5,1497250100966533632,额头长了个包
4596.31100,1,25,16777215,1705564299,0,5fc9dcd5,1497140870720473344,配件厂狂喜，终于有人带我们玩儿了
206.55800,1,25,16777215,1705561901,0,90a179ef,1497120752103840000,笑死
6369.06300,1,25,16777215,1705553985,0,2080ba3a,1497054347757223680,三体呗
6280.73000,1,25,16777215,1705553896,0,2080ba3a,1497053605423965184,差点说漏了
5751.02200,1,25,16777215,1705553367,0,2080ba3a,1497049162993188608,设计团队不就是抄的保时捷嘛……
3777.14700,1,25,16777215,1705541444,0,eb4caf29,1496949149503997440,弹幕护体
8983.92500,1,25,16777215,1705524279,0,eb4caf29,1496805154844936704,天才营销
7492.36300,1,25,16777215,1705522771,0,eb4caf29,1496792505319384064,雷军是个营销天才
10070.03800,1,25,16777215,1705509045,0,4c2de9ca,1496677365081101056,好酷。真的心动。就是没钱。
7671.84100,5,25,16777215,1705504122,0,a3a534f0,1496636069658185984,前面的，现在17岁，第一辆车必须是小米
3789.68800,1,25,16777215,1705500296,0,bd0d2ef2,1496603973216653056,相控阵
4706.38900,1,25,16777215,1705469409,0,da0c9d65,1496344872158884352,格局打开了
4311.84600,1,25,16777215,1705468494,0,d1da575f,1496337197043982080,那我老公还会回家吗？
3473.12800,1,25,16777215,1705467893,0,d1da575f,1496332158938325760,咋不来重庆测试呢？
5380.71200,1,25,16777215,1705421945,0,bd29c9ba,1495946720117367808,siuuuuuuuuuuu7
9652.20100,1,25,16777215,1705420565,0,cccedff1,1495935139493161216,雷总金山出来的，隐私不是专业领域吗
704.25400,1,25,16777215,1705420284,0,8ba0bfbe,1495932785599472896,哈哈哈哈，笑死了
5871.44500,1,25,16777215,1705412577,0,4496f3f5,1495868130747452416,丑得一批
5206.93100,1,25,16777215,1705408436,0,d3c34726,1495833398689053440,小爱被抛弃了？
889.81900,1,25,16777215,1705407319,0,8da8e4f7,1495824024872595712,遥遥领先
8864.83900,1,25,16777215,1705384364,0,ee2b6459,1495631466867275520,减速带哈哈
5959.89200,1,25,16777215,1705382998,0,ee2b6459,1495620004497166080,再讲就买不起了
4743.78400,1,25,16777215,1705382399,0,ee2b6459,1495614984938754048,格局
4680.48400,1,25,16777215,1705382341,0,ee2b6459,1495614494641345792,生态的强大
4624.55100,1,25,16777215,1705382302,0,ee2b6459,1495614165069573888,这是为自动驾驶布局吧
4405.35600,1,25,16777215,1705382125,0,ee2b6459,1495612682198796544,牛逼
4293.77400,1,25,16777215,1705382029,0,ee2b6459,1495611877252720128,牛逼
4235.09600,1,25,16777215,1705381967,0,ee2b6459,1495611356077228032,诚实雷
4155.51200,1,25,16777215,1705381895,0,ee2b6459,1495610755502833664,比其他车企领先的技术哈哈
4045.66200,1,25,16777215,1705381766,0,ee2b6459,1495609670453173760,还有房地产，雷总考虑考虑？
3982.76600,1,25,16777215,1705381689,0,ee2b6459,1495609025973678336,生态布局的好处
3852.32500,1,25,16777215,1705381559,0,ee2b6459,1495607936301488384,百fa齐放
393.36500,1,25,16777215,1705379107,0,ee2b6459,1495587366872616704,累计口音哈哈
9027.81100,1,25,16777215,1705369021,0,a25a7811,1495502759834091520,有没有磷酸铁锂
8825.35500,1,25,16777215,1705368803,0,a25a7811,1495500935001396224,好！！！
1227.20400,1,25,16777215,1705328698,0,3ce307d2,1495164504877932800,务实
930.26600,1,25,16777215,1705328395,0,3ce307d2,1495161966602310144,遥遥领先
863.45600,1,25,16777215,1705328328,0,3ce307d2,1495161406084285952,6666
3463.58900,1,25,16777215,1705328274,0,6d917cb0,1495160951278912000,对面车司机心里会不会有阴影啊哈哈哈哈哈哈哈
789.29200,1,25,16777215,1705328254,0,3ce307d2,1495160783615711232,雷总牛逼
370.48800,1,25,16777215,1705327835,0,3ce307d2,1495157270626125824,小米加油
6829.08900,1,25,16777215,1705327766,0,f0ee2790,1495156691434837760,奥迪尾灯：有本事跟在我后面
265.76600,1,25,16777215,1705327504,0,46ac956f,1495154486380142592,码率感人
4207.51600,1,25,16777215,1705324340,0,f0ee2790,1495127945722137600,有开机广告吗
5440.77500,1,25,16777215,1705318447,0,b9e7fcef,1495078512535564288,说反了？
3882.97400,1,25,16777215,1705318336,0,f3c33878,1495077586408228608,好像还是没什么创新呢哈哈哈
1449.44800,1,25,16777215,1705315271,0,f601bf0c,1495051868051677440,一体有高强度 不要直接黑
1406.75500,1,25,16777215,1705315236,0,f601bf0c,1495051581656161792,强度好就行电池坏了你人身安全自己想想
3117.13900,5,25,16646914,1705304650,0,b7017ae7,1494962775313929984,跟行大货车这种行为本身就不应该出现
10597.78700,1,25,16777215,1705304588,0,2e55eb79,1494962254347978240,电门
9691.31100,1,25,16777215,1705302744,0,36bc1f8c,1494946785847040000,主要售后啊，怎么保证售后服务
8963.69100,1,25,16777215,1705299040,0,2e55eb79,1494915713075543808,有意思有意思
6960.00000,1,25,8700107,1705298321,0,48473dd1,1494909682563855872,我的最爱
1848.11300,1,25,16777215,1705296592,0,df8533cc,1494895183492296704,好家伙开空调续航反而会增加呗
9788.34300,1,25,16777215,1705294883,0,377fef4a,1494880844358097920,9.9W交个朋友
780.48200,1,25,16777215,1705284475,0,427c64ec,1494793535600448000,不要忘了，小米有9号电动车
2628.39700,1,25,16777215,1705263858,0,df296c66,1494620584481612544,额
3717.82300,1,25,16777215,1705252799,0,2e55eb79,1494527818473032448,脑四级hhh
8727.48200,1,25,16777215,1705251842,0,8a310576,1494519788276504320,这真的是超跑级别的
8486.64600,1,25,16777215,1705251615,0,8a310576,1494517889330836224,小鹏p7最高是170
3512.63000,1,25,16777215,1705250550,0,8a310576,1494508950455197184,肯定是看极氪的发布会了 
3188.40200,1,25,16777215,1705250321,0,8a310576,1494507031653270528,机圈儿造车果然是降维打击
3107.04200,1,25,16777215,1705250206,0,8a310576,1494506069169622528,前方大货车暴装备怎么办 
2169.09000,1,25,16777215,1705249440,0,8a310576,1494499637539725824,一个字：抄
1936.65400,1,25,16777215,1705249215,0,8a310576,1494497758315673344,小米造车了，王自如不带格力造车？
7785.24900,1,25,16777215,1705245714,0,2cbd5958,1494468389413174272,雷总是穿鞋1.81吧
7883.93200,1,25,16777215,1705245583,0,e4cd630a,1494467282569949952,还有前备箱，可以啊
6982.27700,1,25,16777215,1705245362,0,2cbd5958,1494465434551167488,土耳其蓝
5939.18900,1,25,16777215,1705239252,0,732dfdae,1494414179182991872,挖人方向反了呀雷总。应该挖宝马的外观奔驰的内饰设计师才对。。
132.36600,1,25,16777215,1705237912,0,e490d73f,1494402941057390848,在说理想one？
6378.09800,1,25,16776960,1705237484,0,3bf2ba,1494399351286528000,cunt()
4455.74600,1,25,16777215,1705227709,0,28e0679a,1494317350202410240,都自动驾驶了 还开什么车
